Planet Name,Planet Letter,Host Name,TIC ID,Gaia DR3 ID,Discovery Year,Discovery Method,Discovery Facility,Discovery Locale,Number of stars,Number of planets,Reference,ADS link,Last Updated,Planet Mass [Mjup],Planet Mass - Upper Unc [Mjup],Planet Mass - Lower Unc [Mjup],Relative Mass Error,Planet Msin(i) [Mjup],Planet Msin(i) - Upper Unc [Mjup],Planet Msin(i) - Lower Unc [Mjup],Planet Radius [Rjup],Planet Radius - Upper Unc [Rjup],Planet Radius - Lower Unc [Rjup],Relative Radius Error,Orbital Period [days],Orbital Period - Upper Unc [days],Orbital Period - Lower Unc [days],Orbit Semi-Major axis [au],Orbit Semi-Major axis - Upper Unc [au],Orbit Semi-Major axis - Lower Unc [au],Source of the Orbit Semi-Major axis,Eccentricity,Eccentricity - Upper Unc,Eccentricity - Lower Unc,Eccentricity Upper Limit Flag,Insolation Flux [Earth Flux],Insolation Flux - Upper Unc [Earth Flux],Insolation Flux - Lower Unc [Earth Flux],Equilibrium Temperature [K],Equilibrium Temperature - Upper Unc [K],Equilibrium Temperature - Lower Unc [K],Inclinaison [deg],Inclinaison - Upper Unc [deg],Inclinaison - Lower Unc [deg],Projected Obliquity [deg],Projected Obliquity - Upper Unc [deg],Projected Obliquity - Lower Unc [deg],Projected Obliquity Reference,Epoch of Periastron [days],Epoch of Periastron - Upper Unc [days],Epoch of Periastron - Lower Unc [days],Argument of Periastron [deg],Argument of Periastron - Upper Unc [deg],Argument of Periastron - Lower Unc [deg],Impact parameter,Impact parameter - Upper Unc,Impact parameter - Lower Unc,Source of the Impact parameter,Transit Depth [%],Transit Depth - Upper Unc [%],Transit Depth - Lower Unc [%],Source of the Transit Depth,Transit Duration [hrs],Transit Duration - Upper Unc [hrs],Transit Duration - Lower Unc [hrs],Transit Midpoint [days],Transit Midpoint - Upper Unc [days],Transit Midpoint - Lower Unc [days],Measured Radial Velocity Semi-Amplitude [m/s],Measured Radial Velocity Semi-Amplitude - Upper Unc [m/s],Measured Radial Velocity Semi-Amplitude - Lower Unc [m/s],Spectral Type,Stellar Effective Temperature [K],Stellar Effective Temperature - Upper Unc [K],Stellar Effective Temperature - Lower Unc [K],Stellar Radius [Rsun],Stellar Radius - Upper Unc [Rsun],Stellar Radius - Lower Unc [Rsun],Stellar Mass [Msun],Stellar Mass - Upper Unc [Msun],Stellar Mass - Lower Unc [Msun],Stellar Metallicity [dex],Stellar Metallicity - Upper Unc [dex],Stellar Metallicity - Lower Unc [dex],Stellar Metallicity Ratio,Stellar Luminosity [log(Lsun)],Stellar Luminosity - Upper Unc [log(Lsun)],Stellar Luminosity - Lower Unc [log(Lsun)],Stellar Surface Gravity [log(cm/s**2)],Stellar Surface Gravity - Upper Unc [log(cm/s**2)],Stellar Surface Gravity - Lower Unc [log(cm/s**2)],Stellar Age [Gyr],Stellar Age - Upper Unc [Gyr],Stellar Age - Lower Unc [Gyr],Stellar Rotational Velocity [km/s],Stellar Rotational Velocity - Upper Unc [km/s],Stellar Rotational Velocity - Lower Unc [km/s],Stellar Rotational Period [days],Stellar Rotational Period - Upper Unc [days],Stellar Rotational Period - Lower Unc [days],V Mag,V Mag - Upper Unc,V Mag - Lower Unc,J Mag,J Mag - Upper Unc,J Mag - Lower Unc,K Mag,K Mag - Upper Unc,K Mag - Lower Unc,Distance [pc],Distance - Upper Unc [pc],Distance - Lower Unc [pc],Right Ascension [deg],Right Ascension - Error [deg],Declinaison [deg],Declinaison - Error [deg],Parallax [mas],Parallax Error [mas],Radial Velocity [km/s],Radial Velocity - Error [km/s],Teff [K] (Gaia DR3),Teff - Upper Unc [K] (Gaia DR3),Teff - Lower Unc [K] (Gaia DR3),[Fe/H] [dex] (Gaia DR3),[Fe/H] - Upper Unc [dex] (Gaia DR3),[Fe/H] - Lower Unc [dex] (Gaia DR3),Stellar Luminosity [log(Lsun)] (Gaia DR3),Stellar Luminosity - Upper Unc [log(Lsun)] (Gaia DR3),Stellar Luminosity - Lower Unc [log(Lsun)] (Gaia DR3),log(g) [log(cm/s**2)] (Gaia DR3),log(g) - Upper Unc [log(cm/s**2)] (Gaia DR3),log(g) - Lower Unc [log(cm/s**2)] (Gaia DR3),Stellar Age [Gyr] (Gaia DR3),Stellar Age - Upper Unc [Gyr] (Gaia DR3),Stellar Age - Lower Unc [Gyr] (Gaia DR3),Expected Radial Velocity Semi-Amplitude [m/s] - Computation,Planet Density [g/cm**3] - Computation,Planet Density - Upper Unc [g/cm**3] - Computation,Planet Density - Lower Unc [g/cm**3] - Computation,Insolation Flux [Earth Flux] - Computation,Insolation Flux - Upper Unc [Earth Flux] - Computation,Insolation Flux - Lower Unc [Earth Flux] - Computation,Equilibrium Temperature [K] - Computation,Equilibrium Temperature - Upper Unc [K] - Computation,Equilibrium Temperature - Lower Unc [K] - Computation,Transmission Spectroscopy Metric (TSM) - Computation,Emission Spectroscopy Metric (ESM) - Computation
L 168-9 b,b,L 168-9,2,6,2020,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,1,Astudillo et al. 2020,http://adsabs.harvard.edu/abs/2020A%26A...636A..58A/abstract,2020-02-06,0.01447,0.00176,0.00176,0.1216309606081548,0.01443,0.00175,0.00175,0.124,0.008,0.008,0.064516129032258,1.4015,0.00018,0.00018,0.02091,0.00024,0.00024,Reference,0.21,,,1,,,,965.0,20.0,20.0,85.5,0.8,0.7,,,,Reference,,,,,,,0.588,0.106,0.094,Reference,0.045,0.007,0.007,Reference,,,,2458340.04781,0.00088,0.00122,,,,M0.5V,3800.0,70.0,70.0,0.6,0.02,0.02,0.62,0.03,0.03,0.04,0.17,0.17,[Fe/H],-1.172,0.015,0.016,4.04,0.49,0.49,,,,,,,29.8,1.3,1.3,11.005,0.018,0.018,7.941,0.019,0.019,7.082,0.031,0.031,,,,350.0285027617499,0.0166322793811559,-60.06574702172856,0.0183285679668188,39.71128907108762,0.024424435570836,29.438478469848636,0.20711250603199,,,,,,,,,,,,,,,,3.68,9.411560003472747,2.1514230984802025,2.1514230984802025,153.92,4.22,4.31,980.0,7.0,7.0,7.796427597813531,9.888168732507364
L 98-59 c,c,L 98-59,3,5,2019,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,4,Demangeon et al. 2021,https://ui.adsabs.harvard.edu/abs/2019A%26A...629A.111C/abstract,2021-08-23,0.00698,0.00082,0.00079,0.1153295128939828,0.00698,0.00082,0.00079,0.124,0.008,0.007,0.0604838709677419,3.6906777,1.6e-06,2.6e-06,0.0304,0.0011,0.0012,Reference,0.103,0.045,0.058,0,12.8,2.6,2.1,553.0,27.0,26.0,88.11,0.36,0.16,,,,Reference,,,,261.0,20.0,10.0,0.601,0.081,0.066,Reference,0.18,0.043,0.032,Reference,1.346,0.122,0.069,2458367.27375,0.00013,0.00022,,,,M3V,3415.0,135.0,135.0,0.3,0.03,0.02,0.27,0.03,0.03,-0.46,0.26,0.26,[Fe/H],-1.948,0.016,0.016,4.86,0.13,0.13,0.8,,,,,,80.9,5.0,5.3,11.685,0.017,0.017,7.933,0.027,0.027,7.101,0.018,0.018,10.611499786376951,0.0355005264282226,0.047800064086914,124.53289609935436,0.0142123736441135,-68.31451297878304,0.0165474023669958,94.26635965165642,0.015486798249185,-6.095191955566406,0.1916072964668274,3178.844482421875,126.99951171875,38.39111328125,-0.7106000185012817,0.3918000161647796,0.1701999902725219,-1.923555374145508,0.0037650639053746,0.0182233415544033,4.473100185394287,0.3404998779296875,0.1503000259399414,,,,2.2,4.53992320830959,1.0278909351063463,0.9247511608241245,12.97,0.94,1.05,528.0,10.0,11.0,34.96041640730504,8.465130104936016
L 98-59 d,d,L 98-59,3,5,2019,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,4,Demangeon et al. 2021,https://ui.adsabs.harvard.edu/abs/2021A%26A...653A..41D/abstract,2021-08-23,0.0061,0.00088,0.00088,0.1442622950819672,0.0061,0.00088,0.00088,0.136,0.011,0.009,0.0735294117647058,7.4507245,8.1e-06,4.6e-06,0.0486,0.0018,0.0019,Reference,0.074,0.057,0.046,0,5.01,1.02,0.83,416.0,20.0,20.0,88.449,0.058,0.111,,,,Reference,,,,180.0,27.0,50.0,0.922,0.059,0.059,Reference,0.217,0.056,0.041,Reference,0.84,0.15,0.2,2458362.73974,0.00031,0.0004,,,,M3V,3415.0,135.0,135.0,0.3,0.03,0.02,0.27,0.03,0.03,-0.46,0.26,0.26,[Fe/H],-1.948,0.016,0.016,4.86,0.13,0.13,0.8,,,,,,80.9,5.0,5.3,11.685,0.017,0.017,7.933,0.027,0.027,7.101,0.018,0.018,10.611499786376951,0.0355005264282226,0.047800064086914,124.53289609935436,0.0142123736441135,-68.31451297878304,0.0165474023669958,94.26635965165642,0.015486798249185,-6.095191955566406,0.1916072964668274,3178.844482421875,126.99951171875,38.39111328125,-0.7106000185012817,0.3918000161647796,0.1701999902725219,-1.923555374145508,0.0037650639053746,0.0182233415544033,4.473100185394287,0.3404998779296875,0.1503000259399414,,,,1.52,3.007261883354834,0.8489282708885694,0.7380088854515828,5.06,0.38,0.41,417.0,8.0,8.0,276.4222073248605,4.134673414043864
LHS 1140 b,b,LHS 1140,9,2,2017,Transit,MEarth Project,Ground,1,2,Cadieux et al. 2024,https://ui.adsabs.harvard.edu/abs/2024ApJ...960L...3C/abstract,2024-03-04,0.01762,0.0006,0.0006,0.0340522133938706,0.01762,0.0006,0.0006,0.154,0.002,0.002,0.0129870129870129,24.73723,2e-05,2e-05,0.0946,0.0017,0.0017,Reference,0.043,,,1,0.43,0.03,0.03,226.0,4.0,4.0,89.86,0.04,0.04,,,,Reference,,,,,,,0.23,0.05,0.07,Reference,0.538,0.006,0.006,Reference,2.15,0.05,0.05,2458399.93,0.0003,0.0003,3.8,0.11,0.11,M4.5V,3096.0,48.0,48.0,0.22,0.0,0.0,0.18,0.0,0.0,-0.15,0.09,0.09,[Fe/H],-2.42,0.033,0.036,5.04,0.02,0.02,5.0,,,,,,131.0,,,14.15,0.062,0.062,9.612001,0.023,0.023,8.821,0.024,0.024,,,,11.2486779084442,0.0361759103834629,-15.274191339893132,0.0220655370503664,66.82874472085788,0.0478717572987079,-13.741822242736816,0.4231838285923004,,,,,,,,,,,,,,,,3.84,5.982764132897804,0.3095764402028694,0.3095764402028694,0.42,0.02,0.02,224.0,3.0,3.0,64.0547307685104,0.136380637704244
LHS 1140 c,c,LHS 1140,9,2,2018,Transit,Multiple Observatories,Multiple Locales,1,2,Cadieux et al. 2024,https://ui.adsabs.harvard.edu/abs/2024ApJ...960L...3C/abstract,2024-03-04,0.00601,0.00019,0.00019,0.0316139767054908,0.00601,0.00019,0.00019,0.113,0.002,0.002,0.0176991150442477,3.77794,2e-06,2e-06,0.027,0.0005,0.0005,Reference,0.05,,,1,5.3,0.4,0.4,422.0,7.0,7.0,89.8,0.14,0.19,,,,Reference,,,,,,,0.09,0.09,0.06,Reference,0.29,0.009,0.009,Reference,1.13,0.02,0.02,2458389.2939,0.0002,0.0002,2.42,0.07,0.07,M4.5V,3096.0,48.0,48.0,0.22,0.0,0.0,0.18,0.0,0.0,-0.15,0.09,0.09,[Fe/H],-2.42,0.033,0.036,5.04,0.02,0.02,5.0,,,,,,131.0,5.0,5.0,14.15,0.062,0.062,9.612001,0.023,0.023,8.821,0.024,0.024,,,,11.2486779084442,0.0361759103834629,-15.274191339893132,0.0220655370503664,66.82874472085788,0.0478717572987079,-13.741822242736816,0.4231838285923004,,,,,,,,,,,,,,,,2.45,5.1653205876581225,0.3191972362920823,0.3191972362920823,5.22,0.26,0.27,421.0,5.0,5.0,21.026788361842808,2.849941475969676
LHS 1478 b,b,LHS 1478,3,5,2021,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,1,Soto et al. 2021,http://adsabs.harvard.edu/abs/2021arXiv210211640S,2021-04-23,0.00733,0.00063,0.00063,0.0859481582537517,0.00732,0.00063,0.00063,0.111,0.005,0.004,0.0405405405405405,1.9495378,4e-06,4.1e-06,0.01848,0.00061,0.00063,Reference,0.0,,,0,,,,595.0,10.0,10.0,87.452,0.052,0.048,,,,Reference,,,,,,,0.717,0.012,0.013,Reference,0.208,0.025,0.022,Reference,0.705,0.011,0.011,2458786.75425,0.00042,0.00042,,,,M3V,3381.0,54.0,54.0,0.25,0.01,0.01,0.24,0.01,0.01,-0.13,0.19,0.19,[Fe/H],-2.146,0.007,0.007,4.87,0.06,0.06,,,,2.0,,,,,,13.304,0.04,0.04,9.615,0.026,0.026,8.767,0.022,0.022,18.235700607299805,0.0722999572753906,0.0135002136230468,44.33928653230191,0.0133630633354187,76.55134902167823,0.0137289203703403,54.90364921822688,0.0177100822329521,69.78783416748047,0.2722955048084259,3122.175048828125,6.32421875,2.46728515625,-0.9329000115394592,0.0205000042915344,0.0067999958992004,-2.105302572250366,0.2141006760702383,-0.1053026318550109,4.435500144958496,0.0171999931335449,0.0071001052856445,,,,3.13,6.646502586272109,1.0644491788390422,0.9179503212818292,22.98,5.15,2.88,609.0,34.0,19.0,18.280067196680697,7.283173197385513
LP 714-47 b,b,LP 714-47,7,3,2020,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,1,Dreizler et al. 2020,http://adsabs.harvard.edu/abs/2020A&A...644A.127D,2020-12-10,0.09691,0.00472,0.00472,0.0487049840057785,0.0968,0.00471,0.00471,0.419,0.027,0.027,0.0644391408114558,4.052037,4e-06,4e-06,0.0417,0.0005,0.0005,Reference,0.04,0.02,0.02,0,,,,700.0,19.0,24.0,87.3,0.2,0.2,,,,Reference,2458439.8,0.23,0.23,219.0,19.0,19.0,0.728,0.06,0.06,Reference,0.551,0.081,0.081,Reference,,,,,,,,,,K9V,3950.0,51.0,51.0,0.58,0.02,0.02,0.59,0.02,0.02,0.41,0.16,0.16,[Fe/H],-1.125,0.006,0.006,4.64,0.04,0.04,,,,2.0,,,33.0,3.0,3.0,12.492,0.038,0.038,9.493,0.024,0.024,8.626,0.025,0.025,52.73410034179688,0.559600830078125,0.6828994750976562,64.19022831592721,0.01422995980829,-12.084891661913488,0.0120745422318577,19.10576645313887,0.0201197192072868,-7.965523242950439,0.2899243533611297,3577.9765625,70.41845703125,18.853759765625,-1.272699952125549,0.1511999368667602,0.0397000312805175,-1.1281349658966064,0.0132496427058368,0.0049565718509256,4.025100231170654,0.1462998390197754,0.0375001430511474,9.71830940246582,3.78169059753418,4.990139484405518,17.56,1.633746478464709,0.3257012053743344,0.3257012053743344,42.85,1.17,1.05,712.0,5.0,4.0,103.423033540425,26.308260060341617
LTT 1445 A b,b,LTT 1445 A,9,5,2019,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,3,2,Winters et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210714737W/abstract,2022-01-24,0.00903,0.00082,0.00079,0.0891472868217054,0.00903,0.00082,0.00079,0.116,0.006,0.005,0.0474137931034482,5.3587657,4.3e-06,4.2e-06,0.03813,0.00068,0.0007,Reference,0.11,,,1,5.4,1.2,1.0,424.0,21.0,21.0,89.68,0.22,0.29,,,,Reference,,,,,,,0.17,0.15,0.12,Reference,0.203,0.012,0.012,Reference,1.367,0.017,0.016,2458412.70851,0.0004,0.00039,2.6,0.21,0.21,M3.5V,3340.0,150.0,150.0,0.27,0.01,0.01,0.26,0.01,0.01,-0.34,0.09,0.09,[Fe/H],,,,,,,,,,,,,,,,10.59,0.046,0.046,7.294,0.024,0.024,6.496,0.021,0.021,6.855199813842773,0.0027999877929687,0.002699851989746,45.462424511757,0.0170905198901891,-16.59453280551054,0.0191824920475482,145.69218853775283,0.0244463253766298,-5.744080543518066,0.328482449054718,3282.558349609375,0.771484375,0.533203125,-0.2231999933719635,0.0022999942302703,0.0024000108242034,-2.082816362380981,0.2054873476426252,-0.082816407084465,4.987400054931641,0.0009999275207519,0.0006999969482421,,,,2.59,7.174174276379009,1.2898488311278635,1.1200674388536125,5.68,1.19,0.51,430.0,23.0,10.0,29.85401147887905,5.744541877481193
LTT 1445 A c,c,LTT 1445 A,9,5,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,3,2,Winters et al. 2021,https://ui.adsabs.harvard.edu/abs/2021arXiv210714737W/abstract,2022-01-24,0.00485,0.00063,0.0006,0.1268041237113402,0.00485,0.00063,0.0006,0.102,0.005,0.005,0.0490196078431372,3.1239035,3.4e-06,3.6e-06,0.02661,0.00047,0.00049,Reference,0.223,,,1,10.9,2.4,2.0,508.0,25.0,25.0,87.43,0.18,0.29,,,,Reference,,,,,,,0.937,0.012,0.016,Reference,0.157,0.015,0.014,Reference,0.482,0.026,0.026,2458412.58159,0.00059,0.00057,1.67,0.21,0.2,M3.5V,3340.0,150.0,150.0,0.27,0.01,0.01,0.26,0.01,0.01,-0.34,0.09,0.09,[Fe/H],,,,,,,,,,,,,,,,10.59,0.046,0.046,7.294,0.024,0.024,6.496,0.021,0.021,6.855199813842773,0.0027999877929687,0.002699851989746,45.462424511757,0.0170905198901891,-16.59453280551054,0.0191824920475482,145.69218853775283,0.0244463253766298,-5.744080543518066,0.328482449054718,3282.558349609375,0.771484375,0.533203125,-0.2231999933719635,0.0022999942302703,0.0024000108242034,-2.082816362380981,0.2054873476426252,-0.082816407084465,4.987400054931641,0.0009999275207519,0.0006999969482421,,,,1.7,5.667602237968068,1.1120566994056085,1.0891650109027031,11.67,2.43,1.06,514.0,27.0,12.0,45.17206227555641,8.76297764679308
LTT 3780 b,b,LTT 3780,3,3,2020,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,2,2,Bonfanti et al. 2024,https://ui.adsabs.harvard.edu/abs/2024A&A...682A..66B/abstract,2024-03-26,0.00774,0.0006,0.0006,0.0775193798449612,0.00772,0.0006,0.0006,0.118,0.005,0.005,0.0423728813559322,0.76837931,3.9e-07,4.2e-07,0.01195,0.00028,0.00029,Reference,0.0,,,0,111.0,13.0,12.0,903.0,26.0,26.0,86.1,0.92,0.68,,,,Reference,,,,90.0,,,0.462,0.063,0.094,Reference,0.1032,0.0044,0.0045,Reference,0.7883,0.012,0.012,2459606.58098,0.00032,0.0004,3.24,0.2,0.2,M3V,3358.0,92.0,92.0,0.38,0.01,0.01,0.38,0.02,0.03,0.06,0.11,0.11,[Fe/H],-1.783,0.052,0.059,4.85,0.11,0.11,3.1,6.2,0.98,,,,,,,13.14,0.035,0.035,9.007,0.03,0.03,8.204001,0.021,0.021,,,,154.64485490553795,0.0245772823691368,-11.717835368459564,0.0249448008835315,45.39719520705794,0.0300806388258934,0.2713399827480316,0.339825302362442,,,,,,,,,,,,,,,,3.26,5.841886010377451,0.8698017788884352,0.8698017788884352,115.42,8.08,8.82,912.0,16.0,17.0,17.836443282444403,13.34595914311512
LTT 3780 c,c,LTT 3780,3,3,2020,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,2,2,Bonfanti et al. 2024,https://ui.adsabs.harvard.edu/abs/2024A&A...682A..66B/abstract,2024-03-26,0.0253,0.00157,0.00151,0.0608695652173913,0.0253,0.00157,0.00151,0.213,0.009,0.01,0.0446009389671361,12.252284,1.3e-05,1.3e-05,0.0757,0.0018,0.0018,Reference,0.024,0.032,0.017,0,2.76,0.33,0.31,359.0,10.0,10.0,88.958,0.074,0.068,,,,Reference,,,,-66.0,110.0,50.0,0.794,0.023,0.027,Reference,0.3355,0.014,0.013,Reference,1.54,0.028,0.027,2459600.54227,0.00066,0.00065,4.22,0.16,0.16,M3V,3358.0,92.0,92.0,0.38,0.01,0.01,0.38,0.02,0.03,0.06,0.11,0.11,[Fe/H],-1.783,0.052,0.059,4.85,0.11,0.11,3.1,6.2,0.98,,,,,,,13.14,0.035,0.035,9.007,0.03,0.03,8.204001,0.021,0.021,,,,154.64485490553795,0.0245772823691368,-11.717835368459564,0.0249448008835315,45.39719520705794,0.0300806388258934,0.2713399827480316,0.339825302362442,,,,,,,,,,,,,,,,4.24,3.246682728293164,0.4582207615370572,0.4966415367154041,2.88,0.2,0.22,363.0,6.0,7.0,84.71303003186905,2.0723922377384145
LTT 9779 b,b,LTT 9779,1,2,2020,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,1,Jenkins et al. 2020,https://ui.adsabs.harvard.edu/abs/2020NatAs...4.1148J/abstract,2020-09-17,0.09225,0.00245,0.00255,0.02710027100271,0.08966,0.00239,0.00248,0.421,0.021,0.021,0.0498812351543943,0.792052,9.3e-06,9.3e-06,0.01679,0.00014,0.00012,Reference,0.0,,,0,,,,1978.0,19.0,19.0,76.39,0.43,0.43,,,,Reference,,,,90.0,,,0.894,0.03,0.03,Reference,0.207,0.021,0.021,Reference,,,,2458354.2143,0.00025,0.00025,,,,G8V,5443.0,14.0,13.0,0.95,0.01,0.01,0.77,0.29,0.21,0.27,0.03,0.03,[Fe/H],-0.149,0.006,0.006,4.35,0.16,0.12,1.9,1.7,1.2,,,,45.0,,,9.79,0.03,0.03,8.446,0.024,0.024,8.016,0.029,0.029,80.84600067138672,0.1030960083007812,0.1156005859375,358.66892011844686,0.0136374970898032,-37.62823346516603,0.0123534426093101,12.33808486596484,0.0166021864861249,-10.715715408325195,0.2156470566987991,5329.0322265625,1.322265625,1.12353515625,0.1944999992847442,0.0039000064134597,0.0043999999761581,-0.1501732170581817,0.0032525095387019,0.0032591570634394,4.440599918365479,0.0011000633239746,0.0008001327514648,,,,22.42,1.5331273354488943,0.2330080196183714,0.2333041731648253,2510.3,42.65,36.8,1970.0,8.0,7.0,184.0851342181054,65.8567553893288
Lupus-TR-3 b,b,Lupus-TR-3,1,6,2007,Transit,Multiple Observatories,Ground,1,1,Weldrake et al. 2008,http://adsabs.harvard.edu/abs/2008ApJ...675L..37W,2014-05-14,0.81,0.18,0.18,0.2222222222222222,0.80964,0.17992,0.17992,0.89,0.07,0.07,0.0786516853932584,3.91405,4e-05,4e-05,0.0464,0.0007,0.0007,Reference,0.0,,,0,,,,,,,88.3,1.3,0.8,,,,Reference,,,,,,,0.361,0.277,0.171,Reference,1.244,0.248,0.248,Reference,,,,2453887.0818,0.0013,0.0013,,,,K2V,5000.0,150.0,150.0,0.82,0.05,0.05,0.87,0.04,0.04,,,,,,,,,,,,,,,,,,,,19.6202,0.0561,0.0561,16.211,0.092,0.092,15.068,0.149,0.149,669.35888671875,23.375,27.89068603515625,232.5774669507563,0.1552690416574478,-42.97994754467285,0.1172521114349365,1.2304259830129167,0.2199105769395828,,,3601.692626953125,17.020751953125,14.570556640625,-1.1852999925613403,0.0231000185012817,0.0113999843597412,,,,4.452899932861328,0.0434999465942382,0.031099796295166,,,,114.53,1.4248630972066552,0.4618348261247771,0.4618348261247771,,,,,,,,
NGTS-11 b,b,NGTS-11,5,2,2020,Transit,Transiting Exoplanet Survey Satellite (TESS),Space,1,1,Gill et al. 2020,https://ui.adsabs.harvard.edu/abs/2020ApJ...898L..11G/abstract,2020-07-02,0.344,0.092,0.073,0.2398255813953488,0.34396,0.09199,0.07299,0.817,0.028,0.032,0.03671970624235,35.45533,0.00019,0.00019,0.201,0.0021,0.0022,Reference,0.13,0.1,0.09,0,,,,435.0,34.0,32.0,89.16,0.2,0.29,,,,Reference,,,,32.0,53.0,76.0,0.81,0.13,0.1,Reference,1.023,0.074,0.084,Reference,3.59,0.18,0.37,2458390.7043,0.0016,0.0016,21.2,4.6,4.1,K2V,5050.0,80.0,80.0,0.83,0.01,0.01,0.86,0.03,0.03,0.22,0.08,0.08,[Fe/H],,,,4.5,0.1,0.1,3.9,1.6,1.6,1.1,0.8,0.8,,,,12.456,0.08,0.08,10.855,0.025,0.025,10.315,0.025,0.025,189.2635955810547,6.4586029052734375,1.0720977783203125,23.521451276969074,0.0146248238161206,-14.419147353144997,0.0087769562378525,5.2942600431488245,0.018018240109086,21.989599227905277,0.5670818090438843,4983.60498046875,14.31591796875,9.58837890625,0.1705999970436096,0.0144000053405761,0.0111999958753585,-0.4135650396347046,0.0064717257441732,0.006595523096621,4.525199890136719,0.0041003227233886,0.0146999359130859,,,,23.72,0.7822587195611782,0.2241360432541264,0.189751775547696,9.63,0.25,0.25,490.0,3.0,3.0,38.76746580982214,5.14120410412994
NGTS-12 b,b,NGTS-12,1,3,2020,Transit,Paranal Observatory,Ground,1,1,Bryant et al. 2020,http://adsabs.harvard.edu/abs/2020MNRAS.499.3139B,2020-10-16,0.208,0.022,0.022,0.1057692307692307,0.20796,0.022,0.022,1.048,0.032,0.032,0.0305343511450381,7.532806,4.8e-05,4.8e-05,0.0757,0.0014,0.0014,Reference,0.0,,,0,416.0,46.0,46.0,1257.0,34.0,34.0,88.9,0.76,0.76,,,,Reference,,,,,,,0.2,0.13,0.13,Reference,0.459,0.036,0.036,Reference,5.85,0.073,0.073,2458572.8549,0.0017,0.0017,,,,G4V,5690.0,130.0,130.0,1.59,0.04,0.04,1.02,0.06,0.05,-0.03,0.11,0.11,[Fe/H],,,,4.04,0.04,0.04,9.4,1.5,1.5,0.5,,,,,,12.382,0.046,0.046,10.992,0.026,0.026,10.588,0.021,0.021,441.0241088867188,2.8197021484375,3.18511962890625,176.24993866431262,0.0086872419342398,-35.640561914489965,0.0077482722699642,2.247073639998184,0.0129737192764878,-13.454681396484377,0.676288366317749,5584.74169921875,5.3984375,5.02880859375,-0.5042999982833862,0.0037999749183654,0.0059000253677368,0.3433080315589905,0.0049327106552046,0.0054599861614406,4.151400089263916,0.0043997764587402,0.0037002563476562,10.771648406982422,1.018996238708496,0.9871835708618164,21.28,0.2240978174369478,0.0313562816714807,0.0313562816714807,384.69,14.36,14.38,1233.0,12.0,12.0,87.11824765123473,19.33268464233195
NGTS-13 b,b,NGTS-13,4,5,2021,Transit,Paranal Observatory,Ground,1,1,Grieves et al. 2021,http://adsabs.harvard.edu/abs/2021yCat..36470180G,2021-02-08,4.84,0.44,0.44,0.0909090909090909,4.83875,0.43989,0.43989,1.142,0.046,0.046,0.0402802101576182,4.119027,2.3e-05,2.3e-05,0.0549,0.0015,0.0025,Reference,0.086,0.034,0.034,0,1096.0,90.0,90.0,1605.0,30.0,30.0,88.7,1.2,1.2,,,,Reference,,,,-146.4,24.2,24.2,0.156,0.145,0.145,Reference,0.43,0.04,0.04,Reference,5.2224,0.072,0.072,2458572.8247,0.0018,0.0018,,,,G1V,5819.0,73.0,73.0,1.79,0.06,0.06,1.3,0.11,0.18,0.25,0.17,0.17,[Fe/H],0.517,0.027,0.029,4.04,0.05,0.05,4.23,2.65,1.59,6.2,1.2,1.2,,,,12.744,0.057,0.057,11.481,0.023,0.023,11.141,0.021,0.021,618.6439208984375,3.88275146484375,3.6031494140625,176.24022887012694,0.0086877178400754,-38.139715882710085,0.0081602092832326,1.5272951339932286,0.0118684032931923,27.719327926635746,0.7407171726226807,5836.35107421875,4.4873046875,4.0546875,0.2879999876022339,0.0020000040531158,0.0022999942302703,0.5104041695594788,0.0048078306318978,0.0063066105358302,4.08519983291626,0.0043001174926757,0.0040998458862304,6.810458660125732,0.7050886154174805,0.7021408081054688,515.99,4.030001332261804,0.6094092379429921,0.6094092379429921,1078.63,59.25,98.52,1595.0,22.0,36.0,3.9475475115784735,21.46051259814025
